speed_kmh,trip_id,service_id,arrival_time,Datetime
44.1,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:46:00,11/20/2023 10:46
47.3,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:47:00,11/20/2023 10:47
47.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:48:00,11/20/2023 10:48
54,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:49:00,11/20/2023 10:49
54,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:50:00,11/20/2023 10:50
33.3,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:51:00,11/20/2023 10:51
33.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:52:00,11/20/2023 10:52
4,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:53:00,11/20/2023 10:53
4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:54:00,11/20/2023 10:54
19,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:55:00,11/20/2023 10:55
19,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:56:00,11/20/2023 10:56
41.7,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:57:00,11/20/2023 10:57
41.7,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:58:00,11/20/2023 10:58
24.6,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,10:59:00,11/20/2023 10:59
24.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:00:00,11/20/2023 11:00
44.2,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:01:00,11/20/2023 11:01
44.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:02:00,11/20/2023 11:02
44.9,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:03:00,11/20/2023 11:03
44.9,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:04:00,11/20/2023 11:04
27.3,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:05:00,11/20/2023 11:05
27.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:06:00,11/20/2023 11:06
37.2,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:07:00,11/20/2023 11:07
37.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:08:00,11/20/2023 11:08
23.4,24251678-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:09:00,11/20/2023 11:09
23.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:10:00,11/20/2023 11:10
74,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:11:00,11/20/2023 11:11
47.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:12:00,11/20/2023 11:12
45.5,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:13:00,11/20/2023 11:13
57.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:14:00,11/20/2023 11:14
13.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:15:00,11/20/2023 11:15
18.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:16:00,11/20/2023 11:16
44.1,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:17:00,11/20/2023 11:17
47.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:18:00,11/20/2023 11:18
54,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:19:00,11/20/2023 11:19
33.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:20:00,11/20/2023 11:20
4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:21:00,11/20/2023 11:21
19,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:22:00,11/20/2023 11:22
41.7,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:23:00,11/20/2023 11:23
24.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:24:00,11/20/2023 11:24
44.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:25:00,11/20/2023 11:25
44.9,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:26:00,11/20/2023 11:26
27.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:27:00,11/20/2023 11:27
37.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:28:00,11/20/2023 11:28
23.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:29:00,11/20/2023 11:29
74,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:30:00,11/20/2023 11:30
47.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:31:00,11/20/2023 11:31
45.5,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:32:00,11/20/2023 11:32
57.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:33:00,11/20/2023 11:33
13.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:34:00,11/20/2023 11:34
18.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:35:00,11/20/2023 11:35
44.1,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:36:00,11/20/2023 11:36
47.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:37:00,11/20/2023 11:37
54,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:38:00,11/20/2023 11:38
33.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:39:00,11/20/2023 11:39
4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:40:00,11/20/2023 11:40
19,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:41:00,11/20/2023 11:41
41.7,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:42:00,11/20/2023 11:42
24.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:43:00,11/20/2023 11:43
44.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:44:00,11/20/2023 11:44
44.9,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:45:00,11/20/2023 11:45
27.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:46:00,11/20/2023 11:46
37.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:47:00,11/20/2023 11:47
23.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:48:00,11/20/2023 11:48
74,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:49:00,11/20/2023 11:49
47.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:50:00,11/20/2023 11:50
45.5,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:51:00,11/20/2023 11:51
57.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:52:00,11/20/2023 11:52
13.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:53:00,11/20/2023 11:53
18.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:54:00,11/20/2023 11:54
44.1,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:55:00,11/20/2023 11:55
47.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:56:00,11/20/2023 11:56
54,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:57:00,11/20/2023 11:57
33.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:58:00,11/20/2023 11:58
4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,11:59:00,11/20/2023 11:59
19,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:00:00,11/20/2023 12:00
41.7,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:01:00,11/20/2023 12:01
24.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:02:00,11/20/2023 12:02
44.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:03:00,11/20/2023 12:03
44.9,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:04:00,11/20/2023 12:04
27.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:05:00,11/20/2023 12:05
37.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:06:00,11/20/2023 12:06
23.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:07:00,11/20/2023 12:07
74,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:08:00,11/20/2023 12:08
47.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:09:00,11/20/2023 12:09
45.5,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:10:00,11/20/2023 12:10
57.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:11:00,11/20/2023 12:11
13.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:12:00,11/20/2023 12:12
18.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:13:00,11/20/2023 12:13
44.1,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:14:00,11/20/2023 12:14
47.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:15:00,11/20/2023 12:15
54,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:16:00,11/20/2023 12:16
33.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:17:00,11/20/2023 12:17
4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:18:00,11/20/2023 12:18
19,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:19:00,11/20/2023 12:19
41.7,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:20:00,11/20/2023 12:20
24.6,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:21:00,11/20/2023 12:21
44.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:22:00,11/20/2023 12:22
44.9,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:23:00,11/20/2023 12:23
27.3,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:24:00,11/20/2023 12:24
37.2,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:25:00,11/20/2023 12:25
23.4,24251679-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:26:00,11/20/2023 12:26
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:27:00,11/20/2023 12:27
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:28:00,11/20/2023 12:28
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:29:00,11/20/2023 12:29
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:30:00,11/20/2023 12:30
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:31:00,11/20/2023 12:31
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:32:00,11/20/2023 12:32
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:33:00,11/20/2023 12:33
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:34:00,11/20/2023 12:34
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:35:00,11/20/2023 12:35
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:36:00,11/20/2023 12:36
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:37:00,11/20/2023 12:37
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:38:00,11/20/2023 12:38
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:39:00,11/20/2023 12:39
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:40:00,11/20/2023 12:40
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:41:00,11/20/2023 12:41
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:42:00,11/20/2023 12:42
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:43:00,11/20/2023 12:43
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:44:00,11/20/2023 12:44
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:45:00,11/20/2023 12:45
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:46:00,11/20/2023 12:46
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:47:00,11/20/2023 12:47
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:48:00,11/20/2023 12:48
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:49:00,11/20/2023 12:49
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:50:00,11/20/2023 12:50
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:51:00,11/20/2023 12:51
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:52:00,11/20/2023 12:52
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:53:00,11/20/2023 12:53
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:54:00,11/20/2023 12:54
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:55:00,11/20/2023 12:55
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:56:00,11/20/2023 12:56
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:57:00,11/20/2023 12:57
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:58:00,11/20/2023 12:58
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,12:59:00,11/20/2023 12:59
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:00:00,11/20/2023 13:00
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:01:00,11/20/2023 13:01
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:02:00,11/20/2023 13:02
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:03:00,11/20/2023 13:03
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:04:00,11/20/2023 13:04
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:05:00,11/20/2023 13:05
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:06:00,11/20/2023 13:06
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:07:00,11/20/2023 13:07
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:08:00,11/20/2023 13:08
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:09:00,11/20/2023 13:09
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:10:00,11/20/2023 13:10
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:11:00,11/20/2023 13:11
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:12:00,11/20/2023 13:12
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:13:00,11/20/2023 13:13
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:14:00,11/20/2023 13:14
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:15:00,11/20/2023 13:15
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:16:00,11/20/2023 13:16
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:17:00,11/20/2023 13:17
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:18:00,11/20/2023 13:18
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:19:00,11/20/2023 13:19
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:20:00,11/20/2023 13:20
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:21:00,11/20/2023 13:21
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:22:00,11/20/2023 13:22
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:23:00,11/20/2023 13:23
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:24:00,11/20/2023 13:24
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:25:00,11/20/2023 13:25
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:26:00,11/20/2023 13:26
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:27:00,11/20/2023 13:27
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:28:00,11/20/2023 13:28
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:29:00,11/20/2023 13:29
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:30:00,11/20/2023 13:30
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:31:00,11/20/2023 13:31
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:32:00,11/20/2023 13:32
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:33:00,11/20/2023 13:33
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:34:00,11/20/2023 13:34
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:35:00,11/20/2023 13:35
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:36:00,11/20/2023 13:36
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:37:00,11/20/2023 13:37
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:38:00,11/20/2023 13:38
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:39:00,11/20/2023 13:39
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:40:00,11/20/2023 13:40
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:41:00,11/20/2023 13:41
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:42:00,11/20/2023 13:42
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:43:00,11/20/2023 13:43
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:44:00,11/20/2023 13:44
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:45:00,11/20/2023 13:45
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:46:00,11/20/2023 13:46
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:47:00,11/20/2023 13:47
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:48:00,11/20/2023 13:48
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:49:00,11/20/2023 13:49
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:50:00,11/20/2023 13:50
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:51:00,11/20/2023 13:51
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:52:00,11/20/2023 13:52
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:53:00,11/20/2023 13:53
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:54:00,11/20/2023 13:54
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:55:00,11/20/2023 13:55
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:56:00,11/20/2023 13:56
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:57:00,11/20/2023 13:57
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:58:00,11/20/2023 13:58
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,13:59:00,11/20/2023 13:59
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:00:00,11/20/2023 14:00
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:01:00,11/20/2023 14:01
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:02:00,11/20/2023 14:02
47.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:03:00,11/20/2023 14:03
45.5,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:04:00,11/20/2023 14:04
57.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:05:00,11/20/2023 14:05
13.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:06:00,11/20/2023 14:06
18.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:07:00,11/20/2023 14:07
44.1,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:08:00,11/20/2023 14:08
47.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:09:00,11/20/2023 14:09
54,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:10:00,11/20/2023 14:10
33.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:11:00,11/20/2023 14:11
4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:12:00,11/20/2023 14:12
19,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:13:00,11/20/2023 14:13
41.7,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:14:00,11/20/2023 14:14
24.6,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:15:00,11/20/2023 14:15
44.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:16:00,11/20/2023 14:16
44.9,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:17:00,11/20/2023 14:17
27.3,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:18:00,11/20/2023 14:18
37.2,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:19:00,11/20/2023 14:19
23.4,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:20:00,11/20/2023 14:20
74,24251745-AUG23-MVS-BUS-Weekday-01,AUG23-MVS-BUS-Weekday-01,14:21:00,11/20/2023 14:21
